stop_id,stop_name,route_id,sequence,latitude,longitude
S-001925,Stop 01925,R-0114,12,23.121384,72.691908
S-001926,Stop 01926,R-0114,13,23.123584,72.684287
S-001927,Stop 01927,R-0114,14,23.131614,72.668417
S-001928,Stop 01928,R-0114,15,23.138124,72.650639
S-001929,Stop 01929,R-0114,16,23.149065,72.639917
S-001930,Stop 01930,R-0114,17,23.157031,72.627079
S-001931,Stop 01931,R-0114,18,23.1608,72.609197
S-001932,Stop 01932,R-0115,1,23.049934,72.830228
S-001933,Stop 01933,R-0115,2,23.046548,72.813814
S-001934,Stop 01934,R-0115,3,23.044696,72.791849
S-001935,Stop 01935,R-0115,4,23.031298,72.772471
S-001936,Stop 01936,R-0115,5,23.034171,72.755162
S-001937,Stop 01937,R-0115,6,23.024168,72.746157
S-001938,Stop 01938,R-0115,7,23.02129,72.7212
S-001939,Stop 01939,R-0115,8,23.012366,72.707797
S-001940,Stop 01940,R-0115,9,23.00445,72.691365
S-001941,Stop 01941,R-0115,10,23.00017,72.673044
S-001942,Stop 01942,R-0115,11,22.998652,72.650382
S-001943,Stop 01943,R-0115,12,22.98715,72.635809
S-001944,Stop 01944,R-0115,13,22.982866,72.621884
S-001945,Stop 01945,R-0116,1,22.941916,72.717267
S-001946,Stop 01946,R-0116,2,22.945936,72.713281
S-001947,Stop 01947,R-0116,3,22.949797,72.715224
S-001948,Stop 01948,R-0116,4,22.949837,72.719072
S-001949,Stop 01949,R-0116,5,22.953225,72.714478
S-001950,Stop 01950,R-0116,6,22.957164,72.721102
S-001951,Stop 01951,R-0116,7,22.955292,72.717079
S-001952,Stop 01952,R-0116,8,22.960313,72.72043
S-001953,Stop 01953,R-0116,9,22.965337,72.718731
S-001954,Stop 01954,R-0116,10,22.964414,72.715136
S-001955,Stop 01955,R-0116,11,22.972168,72.715208
S-001956,Stop 01956,R-0116,12,22.972443,72.717488
S-001957,Stop 01957,R-0116,13,22.975811,72.715517
S-001958,Stop 01958,R-0116,14,22.978233,72.721027
S-001959,Stop 01959,R-0116,15,22.979171,72.720321
S-001960,Stop 01960,R-0116,16,22.98636,72.716899
S-001961,Stop 01961,R-0116,17,22.97899,72.714073
S-001962,Stop 01962,R-0116,18,22.98202,72.718323
S-001963,Stop 01963,R-0116,19,22.98905,72.721288
S-001964,Stop 01964,R-0116,20,22.989769,72.721908
S-001965,Stop 01965,R-0116,21,22.99123,72.715218
S-001966,Stop 01966,R-0116,22,22.997361,72.715669
S-001967,Stop 01967,R-0116,23,22.999565,72.724262
S-001968,Stop 01968,R-0116,24,22.998249,72.721539
S-001969,Stop 01969,R-0116,25,22.999755,72.725345
S-001970,Stop 01970,R-0117,1,22.96016,72.775298
S-001971,Stop 01971,R-0117,2,22.970931,72.762379
S-001972,Stop 01972,R-0117,3,22.9828,72.742432
S-001973,Stop 01973,R-0117,4,22.99887,72.719098
S-001974,Stop 01974,R-0117,5,23.005215,72.696191
S-001975,Stop 01975,R-0117,6,23.024815,72.67729
S-001976,Stop 01976,R-0117,7,23.037452,72.653047
S-001977,Stop 01977,R-0117,8,23.045266,72.638698
S-001978,Stop 01978,R-0117,9,23.061466,72.612278
S-001979,Stop 01979,R-0117,10,23.068159,72.589165
S-001980,Stop 01980,R-0118,1,23.110396,72.822891
S-001981,Stop 01981,R-0118,2,23.095201,72.821734
S-001982,Stop 01982,R-0118,3,23.085279,72.809198
S-001983,Stop 01983,R-0118,4,23.075581,72.806692
S-001984,Stop 01984,R-0118,5,23.064799,72.791804
S-001985,Stop 01985,R-0118,6,23.051649,72.784073
S-001986,Stop 01986,R-0118,7,23.042447,72.777432
S-001987,Stop 01987,R-0118,8,23.029225,72.776988
S-001988,Stop 01988,R-0118,9,23.017978,72.761509
S-001989,Stop 01989,R-0119,1,22.90681,72.703191
S-001990,Stop 01990,R-0119,2,22.932317,72.712433
S-001991,Stop 01991,R-0119,3,22.94796,72.735103
S-001992,Stop 01992,R-0119,4,22.961431,72.745282
S-001993,Stop 01993,R-0119,5,22.983766,72.762749
S-001994,Stop 01994,R-0119,6,23.001598,72.781476
S-001995,Stop 01995,R-0119,7,23.016775,72.800968
S-001996,Stop 01996,R-0119,8,23.042887,72.815003
S-001997,Stop 01997,R-0119,9,23.057654,72.833828
S-001998,Stop 01998,R-0119,10,23.080177,72.843581
S-001999,Stop 01999,R-0120,1,23.032111,72.79352
S-002000,Stop 02000,R-0120,2,23.039252,72.786865
S-002001,Stop 02001,R-0120,3,23.035738,72.789462
S-002002,Stop 02002,R-0120,4,23.032649,72.784997
S-002003,Stop 02003,R-0120,5,23.03206,72.782568
S-002004,Stop 02004,R-0120,6,23.036636,72.775219
S-002005,Stop 02005,R-0120,7,23.031388,72.781988
S-002006,Stop 02006,R-0120,8,23.025841,72.775042
S-002007,Stop 02007,R-0120,9,23.031695,72.77499
S-002008,Stop 02008,R-0120,10,23.02479,72.766972
S-002009,Stop 02009,R-0120,11,23.02586,72.766556
S-002010,Stop 02010,R-0120,12,23.027971,72.771677
S-002011,Stop 02011,R-0120,13,23.026312,72.764372
S-002012,Stop 02012,R-0120,14,23.019849,72.765174
S-002013,Stop 02013,R-0120,15,23.025347,72.758312
S-002014,Stop 02014,R-0121,1,22.996822,72.782046
S-002015,Stop 02015,R-0121,2,23.006136,72.780864
S-002016,Stop 02016,R-0121,3,23.018862,72.788304
S-002017,Stop 02017,R-0121,4,23.023115,72.796414
S-002018,Stop 02018,R-0121,5,23.033419,72.801324
S-002019,Stop 02019,R-0121,6,23.032649,72.799946
S-002020,Stop 02020,R-0121,7,23.043045,72.808657
S-002021,Stop 02021,R-0121,8,23.050906,72.808458
S-002022,Stop 02022,R-0121,9,23.060573,72.816466
S-002023,Stop 02023,R-0121,10,23.070619,72.824831
S-002024,Stop 02024,R-0121,11,23.073767,72.828434
S-002025,Stop 02025,R-0121,12,23.077914,72.826638
S-002026,Stop 02026,R-0121,13,23.090122,72.835701
S-002027,Stop 02027,R-0121,14,23.090142,72.844778
S-002028,Stop 02028,R-0122,1,22.992425,72.788975
S-002029,Stop 02029,R-0122,2,23.006745,72.796497
S-002030,Stop 02030,R-0122,3,23.03225,72.806061
S-002031,Stop 02031,R-0122,4,23.04078,72.811649
S-002032,Stop 02032,R-0122,5,23.064763,72.81386
S-002033,Stop 02033,R-0122,6,23.081187,72.822045
S-002034,Stop 02034,R-0122,7,23.095565,72.834743
S-002035,Stop 02035,R-0122,8,23.106849,72.838296
S-002036,Stop 02036,R-0122,9,23.126194,72.852312
S-002037,Stop 02037,R-0123,1,23.174521,72.903729
S-002038,Stop 02038,R-0123,2,23.174289,72.883481
S-002039,Stop 02039,R-0123,3,23.174143,72.878177
S-002040,Stop 02040,R-0123,4,23.170671,72.864314
S-002041,Stop 02041,R-0123,5,23.163634,72.847729
S-002042,Stop 02042,R-0123,6,23.158942,72.838811
S-002043,Stop 02043,R-0123,7,23.161742,72.828331
S-002044,Stop 02044,R-0123,8,23.156416,72.820192
S-002045,Stop 02045,R-0123,9,23.149686,72.800072
S-002046,Stop 02046,R-0123,10,23.155003,72.793335
S-002047,Stop 02047,R-0123,11,23.151556,72.775505
S-002048,Stop 02048,R-0123,12,23.145899,72.76355
S-002049,Stop 02049,R-0123,13,23.140074,72.752516
S-002050,Stop 02050,R-0123,14,23.142047,72.748631
S-002051,Stop 02051,R-0123,15,23.136942,72.735974
S-002052,Stop 02052,R-0123,16,23.137755,72.722961
S-002053,Stop 02053,R-0123,17,23.129341,72.710574
S-002054,Stop 02054,R-0123,18,23.129761,72.696434
S-002055,Stop 02055,R-0123,19,23.131161,72.686557
S-002056,Stop 02056,R-0123,20,23.119406,72.670389
S-002057,Stop 02057,R-0124,1,23.034224,72.77348
S-002058,Stop 02058,R-0124,2,23.042638,72.76383
S-002059,Stop 02059,R-0124,3,23.04483,72.754613
S-002060,Stop 02060,R-0124,4,23.048831,72.74712
S-002061,Stop 02061,R-0124,5,23.062949,72.731661
S-002062,Stop 02062,R-0124,6,23.068077,72.723558
S-002063,Stop 02063,R-0124,7,23.070795,72.70655
S-002064,Stop 02064,R-0124,8,23.078253,72.692207
S-002065,Stop 02065,R-0124,9,23.078789,72.679471
S-002066,Stop 02066,R-0124,10,23.086019,72.675
S-002067,Stop 02067,R-0124,11,23.099911,72.659755
S-002068,Stop 02068,R-0124,12,23.098663,72.652225
S-002069,Stop 02069,R-0124,13,23.103875,72.634858
S-002070,Stop 02070,R-0124,14,23.1117,72.621948
S-002071,Stop 02071,R-0124,15,23.122041,72.616553
S-002072,Stop 02072,R-0124,16,23.126674,72.596914
S-002073,Stop 02073,R-0124,17,23.128936,72.589462
S-002074,Stop 02074,R-0124,18,23.136261,72.572597
S-002075,Stop 02075,R-0124,19,23.146099,72.561233
S-002076,Stop 02076,R-0124,20,23.149572,72.55319
S-002077,Stop 02077,R-0124,21,23.159286,72.541151
S-002078,Stop 02078,R-0124,22,23.167229,72.534162
S-002079,Stop 02079,R-0124,23,23.168328,72.514497
S-002080,Stop 02080,R-0125,1,22.939652,72.714844
S-002081,Stop 02081,R-0125,2,22.956378,72.71869
S-002082,Stop 02082,R-0125,3,22.958893,72.727111
S-002083,Stop 02083,R-0125,4,22.970538,72.738774
S-002084,Stop 02084,R-0125,5,22.976151,72.746615
S-002085,Stop 02085,R-0125,6,22.988259,72.748676
S-002086,Stop 02086,R-0125,7,22.994081,72.759468
S-002087,Stop 02087,R-0125,8,23.008045,72.769493
S-002088,Stop 02088,R-0125,9,23.012754,72.768477
S-002089,Stop 02089,R-0125,10,23.026662,72.775268
S-002090,Stop 02090,R-0125,11,23.030112,72.790656
S-002091,Stop 02091,R-0125,12,23.042341,72.791318
S-002092,Stop 02092,R-0125,13,23.050198,72.805938
S-002093,Stop 02093,R-0125,14,23.061807,72.812436
S-002094,Stop 02094,R-0125,15,23.071158,72.818123
S-002095,Stop 02095,R-0126,1,23.086694,72.59686
S-002096,Stop 02096,R-0126,2,23.090538,72.592192
S-002097,Stop 02097,R-0126,3,23.100787,72.59344
S-002098,Stop 02098,R-0126,4,23.105061,72.586296
S-002099,Stop 02099,R-0126,5,23.114853,72.578449
S-002100,Stop 02100,R-0126,6,23.121834,72.583773
S-002101,Stop 02101,R-0126,7,23.127359,72.576132
S-002102,Stop 02102,R-0126,8,23.134433,72.577807
S-002103,Stop 02103,R-0126,9,23.149,72.574413
S-002104,Stop 02104,R-0126,10,23.155848,72.566196
S-002105,Stop 02105,R-0126,11,23.154635,72.568674
S-002106,Stop 02106,R-0126,12,23.168856,72.560546
S-002107,Stop 02107,R-0126,13,23.173106,72.55619
S-002108,Stop 02108,R-0127,1,22.902343,72.819258
S-002109,Stop 02109,R-0127,2,22.930158,72.811896
S-002110,Stop 02110,R-0127,3,22.958646,72.816191
S-002111,Stop 02111,R-0127,4,22.979409,72.804568
S-002112,Stop 02112,R-0127,5,23.011313,72.797437
S-002113,Stop 02113,R-0127,6,23.036389,72.794497
S-002114,Stop 02114,R-0127,7,23.065378,72.794947
S-002115,Stop 02115,R-0127,8,23.092573,72.781531
S-002116,Stop 02116,R-0127,9,23.116403,72.783924
S-002117,Stop 02117,R-0127,10,23.147351,72.775179
S-002118,Stop 02118,R-0127,11,23.173262,72.769748
S-002119,Stop 02119,R-0128,1,23.078311,72.750589
S-002120,Stop 02120,R-0128,2,23.075213,72.747017
S-002121,Stop 02121,R-0128,3,23.073515,72.741071
S-002122,Stop 02122,R-0128,4,23.067241,72.735884
S-002123,Stop 02123,R-0128,5,23.068923,72.727074
S-002124,Stop 02124,R-0128,6,23.065363,72.715614
S-002125,Stop 02125,R-0128,7,23.064125,72.712341
S-002126,Stop 02126,R-0128,8,23.058303,72.708052
S-002127,Stop 02127,R-0128,9,23.057761,72.700423
S-002128,Stop 02128,R-0128,10,23.053921,72.684432
S-002129,Stop 02129,R-0128,11,23.051778,72.681164
S-002130,Stop 02130,R-0128,12,23.046025,72.672768
S-002131,Stop 02131,R-0128,13,23.049766,72.668746
S-002132,Stop 02132,R-0128,14,23.046559,72.662027
S-002133,Stop 02133,R-0128,15,23.040003,72.650234
S-002134,Stop 02134,R-0128,16,23.041683,72.645968
S-002135,Stop 02135,R-0128,17,23.041328,72.639594
S-002136,Stop 02136,R-0128,18,23.040334,72.631693
S-002137,Stop 02137,R-0128,19,23.036822,72.624867
S-002138,Stop 02138,R-0128,20,23.030162,72.618831
S-002139,Stop 02139,R-0128,21,23.029661,72.606675
S-002140,Stop 02140,R-0128,22,23.022838,72.598767
S-002141,Stop 02141,R-0129,1,23.044824,72.595149
S-002142,Stop 02142,R-0129,2,23.042456,72.603411
S-002143,Stop 02143,R-0129,3,23.04928,72.608072
S-002144,Stop 02144,R-0129,4,23.046687,72.615383
S-002145,Stop 02145,R-0129,5,23.053031,72.625058
S-002146,Stop 02146,R-0129,6,23.054387,72.631444
S-002147,Stop 02147,R-0129,7,23.048223,72.637385
S-002148,Stop 02148,R-0129,8,23.053412,72.635698
S-002149,Stop 02149,R-0129,9,23.059081,72.644211
S-002150,Stop 02150,R-0129,10,23.060935,72.648851
S-002151,Stop 02151,R-0129,11,23.055395,72.661159
S-002152,Stop 02152,R-0129,12,23.058866,72.669369
S-002153,Stop 02153,R-0129,13,23.060377,72.673322
S-002154,Stop 02154,R-0129,14,23.05937,72.683176
S-002155,Stop 02155,R-0129,15,23.06312,72.681231
S-002156,Stop 02156,R-0129,16,23.06244,72.69078
S-002157,Stop 02157,R-0129,17,23.066687,72.695687
S-002158,Stop 02158,R-0129,18,23.062137,72.70792
S-002159,Stop 02159,R-0129,19,23.065098,72.715108
S-002160,Stop 02160,R-0129,20,23.070489,72.716181
S-002161,Stop 02161,R-0129,21,23.068738,72.724955
S-002162,Stop 02162,R-0129,22,23.06984,72.730859
S-002163,Stop 02163,R-0130,1,23.100888,72.609245
S-002164,Stop 02164,R-0130,2,23.094306,72.613265
S-002165,Stop 02165,R-0130,3,23.097955,72.620816
S-002166,Stop 02166,R-0130,4,23.091457,72.631095
S-002167,Stop 02167,R-0130,5,23.097361,72.641103
S-002168,Stop 02168,R-0130,6,23.086923,72.64409
S-002169,Stop 02169,R-0130,7,23.089805,72.649376
S-002170,Stop 02170,R-0130,8,23.093283,72.661984
S-002171,Stop 02171,R-0130,9,23.08569,72.671751
S-002172,Stop 02172,R-0130,10,23.090027,72.676101
S-002173,Stop 02173,R-0130,11,23.087093,72.677861
S-002174,Stop 02174,R-0130,12,23.081605,72.683891
S-002175,Stop 02175,R-0130,13,23.081188,72.691897
S-002176,Stop 02176,R-0130,14,23.079422,72.699631
S-002177,Stop 02177,R-0130,15,23.081239,72.705286
S-002178,Stop 02178,R-0130,16,23.07758,72.715531
S-002179,Stop 02179,R-0130,17,23.076936,72.724645
S-002180,Stop 02180,R-0130,18,23.073628,72.729415
S-002181,Stop 02181,R-0130,19,23.080003,72.737599
S-002182,Stop 02182,R-0130,20,23.074589,72.74216
S-002183,Stop 02183,R-0130,21,23.072971,72.751062
S-002184,Stop 02184,R-0130,22,23.06723,72.762398
S-002185,Stop 02185,R-0130,23,23.075739,72.765479
S-002186,Stop 02186,R-0130,24,23.071834,72.774059
S-002187,Stop 02187,R-0131,1,23.053714,72.864204
S-002188,Stop 02188,R-0131,2,23.050011,72.860699
S-002189,Stop 02189,R-0131,3,23.044119,72.858683
S-002190,Stop 02190,R-0131,4,23.041398,72.852152
S-002191,Stop 02191,R-0131,5,23.029351,72.850922
S-002192,Stop 02192,R-0131,6,23.024681,72.85028
S-002193,Stop 02193,R-0131,7,23.021502,72.841116
S-002194,Stop 02194,R-0131,8,23.022561,72.840439
S-002195,Stop 02195,R-0131,9,23.016012,72.838867
S-002196,Stop 02196,R-0131,10,23.014572,72.834922
S-002197,Stop 02197,R-0131,11,23.009807,72.838151
S-002198,Stop 02198,R-0131,12,23.008266,72.829663
S-002199,Stop 02199,R-0131,13,22.997484,72.833568
S-002200,Stop 02200,R-0131,14,22.999471,72.832017
S-002201,Stop 02201,R-0131,15,22.998511,72.823753
S-002202,Stop 02202,R-0131,16,22.98971,72.823208
S-002203,Stop 02203,R-0131,17,22.985974,72.815104
S-002204,Stop 02204,R-0132,1,23.085243,72.773266
S-002205,Stop 02205,R-0132,2,23.087211,72.769554
S-002206,Stop 02206,R-0132,3,23.084724,72.768729
S-002207,Stop 02207,R-0132,4,23.08935,72.769323
S-002208,Stop 02208,R-0132,5,23.093547,72.766611
S-002209,Stop 02209,R-0132,6,23.098482,72.771457
S-002210,Stop 02210,R-0132,7,23.095427,72.768053
S-002211,Stop 02211,R-0132,8,23.094576,72.770495
S-002212,Stop 02212,R-0132,9,23.103583,72.770088
S-002213,Stop 02213,R-0132,10,23.100415,72.770745
S-002214,Stop 02214,R-0132,11,23.10392,72.763413
S-002215,Stop 02215,R-0132,12,23.10264,72.771447
S-002216,Stop 02216,R-0132,13,23.106528,72.764505
S-002217,Stop 02217,R-0132,14,23.112274,72.766645
S-002218,Stop 02218,R-0132,15,23.108367,72.760391
S-002219,Stop 02219,R-0132,16,23.112665,72.762645
S-002220,Stop 02220,R-0132,17,23.109693,72.76412
S-002221,Stop 02221,R-0132,18,23.115291,72.768235
S-002222,Stop 02222,R-0132,19,23.113272,72.766996
S-002223,Stop 02223,R-0133,1,23.094441,72.618995
S-002224,Stop 02224,R-0133,2,23.093311,72.633685
S-002225,Stop 02225,R-0133,3,23.084234,72.637698
S-002226,Stop 02226,R-0133,4,23.081976,72.63914
S-002227,Stop 02227,R-0133,5,23.073513,72.648264
S-002228,Stop 02228,R-0133,6,23.079195,72.660746
S-002229,Stop 02229,R-0133,7,23.070507,72.665708
S-002230,Stop 02230,R-0133,8,23.070855,72.670107
S-002231,Stop 02231,R-0133,9,23.062993,72.67958
S-002232,Stop 02232,R-0133,10,23.056669,72.680661
S-002233,Stop 02233,R-0133,11,23.05314,72.696177
S-002234,Stop 02234,R-0133,12,23.047181,72.700455
S-002235,Stop 02235,R-0133,13,23.048471,72.705421
S-002236,Stop 02236,R-0133,14,23.047491,72.712812
S-002237,Stop 02237,R-0133,15,23.039714,72.72024
S-002238,Stop 02238,R-0133,16,23.032296,72.725189
S-002239,Stop 02239,R-0133,17,23.033,72.735283
S-002240,Stop 02240,R-0134,1,23.125061,72.566717
S-002241,Stop 02241,R-0134,2,23.108471,72.584314
S-002242,Stop 02242,R-0134,3,23.092052,72.590036
S-002243,Stop 02243,R-0134,4,23.076707,72.607995
S-002244,Stop 02244,R-0134,5,23.067264,72.614245
S-002245,Stop 02245,R-0134,6,23.045246,72.632273
S-002246,Stop 02246,R-0134,7,23.027714,72.639948
S-002247,Stop 02247,R-0134,8,23.017843,72.657782
S-002248,Stop 02248,R-0134,9,23.002168,72.663932
S-002249,Stop 02249,R-0134,10,22.984023,72.677548
S-002250,Stop 02250,R-0134,11,22.973864,72.694511
S-002251,Stop 02251,R-0134,12,22.952746,72.705617
S-002252,Stop 02252,R-0134,13,22.938273,72.716107
S-002253,Stop 02253,R-0135,1,23.152375,72.597917
S-002254,Stop 02254,R-0135,2,23.149227,72.606515
S-002255,Stop 02255,R-0135,3,23.148798,72.611186
S-002256,Stop 02256,R-0135,4,23.152961,72.613804
S-002257,Stop 02257,R-0135,5,23.145302,72.619988
S-002258,Stop 02258,R-0135,6,23.145544,72.631745
S-002259,Stop 02259,R-0135,7,23.149698,72.636086
S-002260,Stop 02260,R-0135,8,23.148724,72.63809
S-002261,Stop 02261,R-0135,9,23.148882,72.645329
S-002262,Stop 02262,R-0135,10,23.144414,72.647368
S-002263,Stop 02263,R-0135,11,23.143942,72.655949
S-002264,Stop 02264,R-0135,12,23.152316,72.657553
S-002265,Stop 02265,R-0135,13,23.146101,72.661381
S-002266,Stop 02266,R-0135,14,23.151059,72.67165
S-002267,Stop 02267,R-0135,15,23.148769,72.675386
S-002268,Stop 02268,R-0135,16,23.146117,72.679846
S-002269,Stop 02269,R-0135,17,23.142887,72.68589
S-002270,Stop 02270,R-0135,18,23.144727,72.69131
S-002271,Stop 02271,R-0135,19,23.143831,72.690005
S-002272,Stop 02272,R-0136,1,22.931649,72.889968
S-002273,Stop 02273,R-0136,2,22.934497,72.887918
S-002274,Stop 02274,R-0136,3,22.932064,72.880607
S-002275,Stop 02275,R-0136,4,22.936487,72.884863
S-002276,Stop 02276,R-0136,5,22.934306,72.88101
S-002277,Stop 02277,R-0136,6,22.939638,72.886745
S-002278,Stop 02278,R-0136,7,22.938429,72.890029
S-002279,Stop 02279,R-0136,8,22.934869,72.884092
S-002280,Stop 02280,R-0136,9,22.935236,72.882171
S-002281,Stop 02281,R-0136,10,22.937069,72.887356
S-002282,Stop 02282,R-0136,11,22.942405,72.883469
S-002283,Stop 02283,R-0136,12,22.943933,72.881893
S-002284,Stop 02284,R-0137,1,23.19364,72.826253
S-002285,Stop 02285,R-0137,2,23.178265,72.819808
S-002286,Stop 02286,R-0137,3,23.153978,72.82083
S-002287,Stop 02287,R-0137,4,23.143253,72.817736
S-002288,Stop 02288,R-0137,5,23.125266,72.815804
S-002289,Stop 02289,R-0137,6,23.108941,72.814447
S-002290,Stop 02290,R-0137,7,23.088925,72.815717
S-002291,Stop 02291,R-0137,8,23.073169,72.822312
S-002292,Stop 02292,R-0137,9,23.059317,72.822526
S-002293,Stop 02293,R-0137,10,23.038529,72.814424
S-002294,Stop 02294,R-0137,11,23.026179,72.818856
S-002295,Stop 02295,R-0137,12,23.008398,72.817167
S-002296,Stop 02296,R-0138,1,23.103584,72.765009
S-002297,Stop 02297,R-0138,2,23.103935,72.776608
S-002298,Stop 02298,R-0138,3,23.098568,72.774796
S-002299,Stop 02299,R-0138,4,23.097142,72.780126
S-002300,Stop 02300,R-0138,5,23.094948,72.780029
S-002301,Stop 02301,R-0138,6,23.095741,72.783187
S-002302,Stop 02302,R-0138,7,23.092896,72.78397
S-002303,Stop 02303,R-0138,8,23.095243,72.784769
S-002304,Stop 02304,R-0138,9,23.091698,72.790653
S-002305,Stop 02305,R-0138,10,23.090069,72.797025
S-002306,Stop 02306,R-0138,11,23.091109,72.800933
S-002307,Stop 02307,R-0138,12,23.085237,72.799454
S-002308,Stop 02308,R-0138,13,23.091567,72.802519
S-002309,Stop 02309,R-0138,14,23.089024,72.810046
S-002310,Stop 02310,R-0138,15,23.087219,72.813347
S-002311,Stop 02311,R-0138,16,23.081608,72.806943
S-002312,Stop 02312,R-0138,17,23.083415,72.816395
S-002313,Stop 02313,R-0138,18,23.079376,72.817759
S-002314,Stop 02314,R-0138,19,23.080916,72.816583
S-002315,Stop 02315,R-0138,20,23.076838,72.8252
S-002316,Stop 02316,R-0138,21,23.081405,72.828523
S-002317,Stop 02317,R-0138,22,23.079292,72.825654
S-002318,Stop 02318,R-0139,1,22.912259,72.85208
S-002319,Stop 02319,R-0139,2,22.917396,72.85929
S-002320,Stop 02320,R-0139,3,22.921614,72.858454
S-002321,Stop 02321,R-0139,4,22.936578,72.853547
S-002322,Stop 02322,R-0139,5,22.945401,72.857271
S-002323,Stop 02323,R-0139,6,22.949935,72.860036
S-002324,Stop 02324,R-0139,7,22.962584,72.856832
S-002325,Stop 02325,R-0139,8,22.969843,72.859551
S-002326,Stop 02326,R-0139,9,22.978069,72.859054
S-002327,Stop 02327,R-0139,10,22.985753,72.862578
S-002328,Stop 02328,R-0139,11,22.992985,72.858094
S-002329,Stop 02329,R-0139,12,23.005817,72.86256
S-002330,Stop 02330,R-0139,13,23.01113,72.857962
S-002331,Stop 02331,R-0139,14,23.019252,72.858338
S-002332,Stop 02332,R-0139,15,23.034444,72.868065
S-002333,Stop 02333,R-0139,16,23.040429,72.865826
S-002334,Stop 02334,R-0139,17,23.04707,72.865943
S-002335,Stop 02335,R-0139,18,23.055446,72.861178
S-002336,Stop 02336,R-0139,19,23.070938,72.868778
S-002337,Stop 02337,R-0140,1,23.169835,72.622497
S-002338,Stop 02338,R-0140,2,23.16556,72.615399
S-002339,Stop 02339,R-0140,3,23.156935,72.618286
S-002340,Stop 02340,R-0140,4,23.151807,72.616121
S-002341,Stop 02341,R-0140,5,23.139498,72.607806
S-002342,Stop 02342,R-0140,6,23.141173,72.604244
S-002343,Stop 02343,R-0140,7,23.128011,72.601078
S-002344,Stop 02344,R-0140,8,23.122304,72.59455
S-002345,Stop 02345,R-0140,9,23.116115,72.599731
S-002346,Stop 02346,R-0140,10,23.106421,72.595094
S-002347,Stop 02347,R-0140,11,23.101147,72.586285
S-002348,Stop 02348,R-0140,12,23.096231,72.586721
S-002349,Stop 02349,R-0140,13,23.083009,72.585503
S-002350,Stop 02350,R-0140,14,23.081357,72.582513
S-002351,Stop 02351,R-0140,15,23.07332,72.577325
S-002352,Stop 02352,R-0140,16,23.068983,72.574539
S-002353,Stop 02353,R-0140,17,23.057195,72.571326
S-002354,Stop 02354,R-0140,18,23.055831,72.569455
S-002355,Stop 02355,R-0140,19,23.042492,72.56997
S-002356,Stop 02356,R-0140,20,23.035011,72.55738
S-002357,Stop 02357,R-0140,21,23.025099,72.562374
S-002358,Stop 02358,R-0140,22,23.020978,72.558332
S-002359,Stop 02359,R-0141,1,22.93181,72.856156
S-002360,Stop 02360,R-0141,2,22.929612,72.829407
S-002361,Stop 02361,R-0141,3,22.937375,72.804467
S-002362,Stop 02362,R-0141,4,22.929669,72.778012
S-002363,Stop 02363,R-0141,5,22.933099,72.753913
S-002364,Stop 02364,R-0141,6,22.933251,72.732894
S-002365,Stop 02365,R-0141,7,22.94274,72.702381
S-002366,Stop 02366,R-0141,8,22.937397,72.681842
S-002367,Stop 02367,R-0142,1,23.025347,72.800542
S-002368,Stop 02368,R-0142,2,23.016496,72.784553
S-002369,Stop 02369,R-0142,3,23.003559,72.766129
S-002370,Stop 02370,R-0142,4,22.99685,72.752658
S-002371,Stop 02371,R-0142,5,22.984825,72.730334
S-002372,Stop 02372,R-0142,6,22.97685,72.718145
S-002373,Stop 02373,R-0142,7,22.962203,72.700444
S-002374,Stop 02374,R-0142,8,22.954639,72.682351
S-002375,Stop 02375,R-0142,9,22.949006,72.664349
S-002376,Stop 02376,R-0143,1,23.184089,72.512447
S-002377,Stop 02377,R-0143,2,23.174532,72.526827
S-002378,Stop 02378,R-0143,3,23.16654,72.537024
S-002379,Stop 02379,R-0143,4,23.153134,72.54176
S-002380,Stop 02380,R-0143,5,23.137357,72.559116
S-002381,Stop 02381,R-0143,6,23.130008,72.561679
S-002382,Stop 02382,R-0143,7,23.122524,72.570606
S-002383,Stop 02383,R-0143,8,23.112643,72.580901
S-002384,Stop 02384,R-0143,9,23.096676,72.590893
S-002385,Stop 02385,R-0143,10,23.090426,72.605239
S-002386,Stop 02386,R-0143,11,23.073618,72.61871
S-002387,Stop 02387,R-0143,12,23.067142,72.624038
S-002388,Stop 02388,R-0143,13,23.057775,72.635616
S-002389,Stop 02389,R-0143,14,23.044239,72.643554
S-002390,Stop 02390,R-0143,15,23.031969,72.658069
S-002391,Stop 02391,R-0143,16,23.021585,72.669721
S-002392,Stop 02392,R-0143,17,23.007965,72.672539
S-002393,Stop 02393,R-0144,1,23.109331,72.718554
S-002394,Stop 02394,R-0144,2,23.106644,72.719176
S-002395,Stop 02395,R-0144,3,23.115748,72.710997
S-002396,Stop 02396,R-0144,4,23.121508,72.70842
S-002397,Stop 02397,R-0144,5,23.122092,72.707553
S-002398,Stop 02398,R-0144,6,23.124095,72.702292
S-002399,Stop 02399,R-0144,7,23.129837,72.698622
S-002400,Stop 02400,R-0144,8,23.131023,72.691646
S-002401,Stop 02401,R-0144,9,23.132695,72.69379
S-002402,Stop 02402,R-0144,10,23.138004,72.68806
S-002403,Stop 02403,R-0144,11,23.141999,72.688777
S-002404,Stop 02404,R-0144,12,23.143267,72.679279
S-002405,Stop 02405,R-0144,13,23.150558,72.68225
